index,date,rawContent,retweetCount,likeCount,quoteCount,mentionedUsers,hashtags,links,media,inReplyToTweetId,inReplyToUser,retweetedTweet,account,lang,cleanedContent,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,part_of_convo,content_length,word_count,sentiment_score
390,2017-07-02 00:44:36,"Here's wishing all our energetic youths, a Happy Youth Day! https://t.co/WjOEHMPEFo",4,12,2,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDsNIAVUAAAt5OF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDsNIAVUAAAt5OF?format=jpg&name=orig', altText=None)]",,,,pap,en,"Here's wishing all our energetic youths, a Happy Youth Day! ",0,0,1,0,False,0.42857142857142855,11,0.8313
391,2017-07-01 14:14:22,Secretary-General @leehsienloong: Caught up w/ activists &amp; many retired MPs at a @PAPSingapore Seniors Group event tdy. – LHL https://t.co/iilzz7dYyh,7,70,0,"[User(username='leehsienloong', id=34568673, displayname='leehsienloong', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PAPSingapore', id=59419156, displayname='PAP Singapore', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDp8xUaUMAA-7sZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDp8xUaUMAA-7sZ?format=jpg&name=orig', altText=None)]",,,,pap,en,Secretary-General @leehsienloong: Caught up w/ activists & many retired MPs at a @PAPSingapore Seniors Group event tdy. – LHL ,0,0,1,0,False,0.9,20,0.0
392,2017-07-01 05:31:27,"Today we commemorate: ""CONNECTING THE PAST AND FUTURE"" - a PAP.SG event
live tweets coming up! 
Stay tuned on our social channels. https://t.co/GnqroBJBdt",0,3,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDoFMkCU0AAgvKi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDoFMkCU0AAgvKi?format=jpg&name=orig', altText=None)]",,,,pap,en,"Today we commemorate: ""CONNECTING THE PAST AND FUTURE"" - a PAP.SG eventlive tweets coming up! Stay tuned on our social channels. ",0,0,1,0,False,0.9214285714285714,22,0.0
393,2017-07-01 00:00:05,"Happy SAF Day 2017! A salute to our men and women in uniform, for guarding Singapore 24/7! https://t.co/DW8rPgVS1L",2,8,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDirp-5XYAAWh0U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDirp-5XYAAWh0U?format=jpg&name=orig', altText=None)]",,,,pap,en,"Happy SAF Day 2017! A salute to our men and women in uniform, for guarding Singapore 24/7! ",0,0,1,0,False,0.65,18,0.6467
394,2017-06-24 23:00:03,Wishing all Muslims Selamat Hari Raya Aidilfitri! We hope you enjoy the celebrations with your loved ones after a month of fasting. https://t.co/ALLaz5rDwI,4,10,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DC-JbjlV0AEAOWa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DC-JbjlV0AEAOWa?format=jpg&name=orig', altText=None)]",,,,pap,en,Wishing all Muslims Selamat Hari Raya Aidilfitri! We hope you enjoy the celebrations with your loved ones after a month of fasting. ,0,0,1,0,False,0.9428571428571428,23,0.9041
395,2017-06-23 12:00:07,DPM Teo: The Govt of the day has to be responsible for the decision on the late Mr LKY’s home. Stay updated: https://t.co/HoyAk9ywTe https://t.co/G8wUNmEx9D,0,5,0,,,"[TextLink(text='pap.org.sg/38-oxley/', url='https://www.pap.org.sg/38-oxley/', tcourl='https://t.co/HoyAk9ywTe', indices=(109, 132))]","[Photo(previewUrl='https://pbs.twimg.com/media/DC_dY-2UIAAUSAq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DC_dY-2UIAAUSAq?format=jpg&name=orig', altText=None)]",,,,pap,en,DPM Teo: The Govt of the day has to be responsible for the decision on the late Mr LKY’s home. Stay updated:  ,1,0,1,0,False,0.95,24,0.3182
396,2017-06-23 10:00:05,"ESM Goh supports how the Govt is weighing options of 38 Oxley Road, as public interests are involved. Stay updated: https://t.co/HoyAk9ywTe https://t.co/PSgiCQnf9P",1,4,2,,,"[TextLink(text='pap.org.sg/38-oxley/', url='https://www.pap.org.sg/38-oxley/', tcourl='https://t.co/HoyAk9ywTe', indices=(116, 139))]","[Photo(previewUrl='https://pbs.twimg.com/media/DC_ZcWUUIAAqICS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DC_ZcWUUIAAqICS?format=jpg&name=orig', altText=None)]",,,,pap,en,"ESM Goh supports how the Govt is weighing options of 38 Oxley Road, as public interests are involved. Stay updated:  ",1,0,1,0,False,1.0,22,0.5423
397,2017-06-23 07:41:47,Minister K Shanmugam: The Govt has serious business to attend to relating to the welfare of Singaporeans. Read at: https://t.co/VlxepeXAoU https://t.co/Apu8SllXXc,1,4,0,,,"[TextLink(text='bit.ly/2rZw0Gp', url='http://bit.ly/2rZw0Gp', tcourl='https://t.co/VlxepeXAoU', indices=(115, 138))]","[Photo(previewUrl='https://pbs.twimg.com/media/DC_WUyoVYAER71s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DC_WUyoVYAER71s?format=jpg&name=orig', altText=None)]",,,,pap,en,Minister K Shanmugam: The Govt has serious business to attend to relating to the welfare of Singaporeans. Read at:  ,1,0,1,0,False,0.9928571428571429,21,-0.0772
398,2017-06-23 04:05:24,"ESM Goh Chok Tong called on Singaporeans to not let a dispute ""define who we are"". Stay updated at https://t.co/HoyAk9ywTe https://t.co/FVVJgWYWK7",3,9,5,,,"[TextLink(text='pap.org.sg/38-oxley/', url='https://www.pap.org.sg/38-oxley/', tcourl='https://t.co/HoyAk9ywTe', indices=(99, 122))]","[Photo(previewUrl='https://pbs.twimg.com/media/DC-kxeXUQAAfcBd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DC-kxeXUQAAfcBd?format=jpg&name=orig', altText=None)]",,,,pap,en,"ESM Goh Chok Tong called on Singaporeans to not let a dispute ""define who we are"". Stay updated at  ",1,0,1,0,False,0.8785714285714286,21,0.3089
399,2017-06-23 01:43:30,"Learn what our founding Prime Minister, the late Mr Lee Kuan Yew, said about 38 Oxley Road. Read it at https://t.co/xFYIouMicI",2,9,2,,,"[TextLink(text='pap.org.sg/38-oxley/lates…', url='https://www.pap.org.sg/38-oxley/latest/news/38-oxley-road', tcourl='https://t.co/xFYIouMicI', indices=(103, 126))]",,,,,pap,en,"Learn what our founding Prime Minister, the late Mr Lee Kuan Yew, said about 38 Oxley Road. Read it at ",1,0,0,0,False,0.9,21,0.0
400,2017-06-18 00:00:06,Happy Father’s Day to all dads and dads-to-be! https://t.co/EGQqqMoSep,2,11,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DCf8vrQVoAA0yDt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DCf8vrQVoAA0yDt?format=jpg&name=orig', altText=None)]",,,,pap,en,Happy Father’s Day to all dads and dads-to-be! ,0,0,1,0,False,0.3357142857142857,9,0.6114
402,2017-05-22 11:00:07,MP Murali Pillai shared some of the initiatives that were rolled out to help residents in #BukitBatok. Read at https://t.co/4tHRYRycs7 https://t.co/fPcKnzk0F5,2,5,0,,bukitbatok,"[TextLink(text='bit.ly/2q9u3K8', url='http://bit.ly/2q9u3K8', tcourl='https://t.co/4tHRYRycs7', indices=(111, 134))]","[Photo(previewUrl='https://pbs.twimg.com/media/DAZoiLTU0AABcyZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DAZoiLTU0AABcyZ?format=jpg&name=orig', altText=None)]",,,,pap,en,MP Murali Pillai shared some of the initiatives that were rolled out to help residents in  Read at  ,1,0,1,0,False,0.9642857142857143,21,0.6249
403,2017-05-19 02:23:57,"It's #KindnessDaySG today! Take a moment to offer a kind word, a smile, or a helping hand to those around you!

#SingaporeKindnessMovement https://t.co/E5ekhBjzMA",6,12,0,,kindnessdaysg singaporekindnessmovement,,"[Photo(previewUrl='https://pbs.twimg.com/media/DAJ974JVYAEEgHQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DAJ974JVYAEEgHQ?format=jpg&name=orig', altText=None)]",,,,pap,en,"It's  today! Take a moment to offer a kind word, a smile, or a helping hand to those around you! ",0,0,1,0,False,0.9785714285714285,22,0.8975
404,2017-05-14 00:00:01,Happy Mother's Day! Show your appreciation and let your mum know how much you adore her! #MothersDay  ♡ https://t.co/vOrpPkXVm6,0,8,0,,mothersday,,"[Photo(previewUrl='https://pbs.twimg.com/media/C_nozq7UIAEZ85K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C_nozq7UIAEZ85K?format=jpg&name=orig', altText=None)]",,,,pap,en,Happy Mother's Day! Show your appreciation and let your mum know how much you adore her!   ♡ ,0,0,1,0,False,0.7428571428571429,20,0.9039
405,2017-05-10 00:25:06,Wishing all Buddhists a blessed and peaceful Vesak Day! 祝所有佛教徒有个愉快的卫塞节。 https://t.co/mSEDnbri6w,4,7,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C_bMa9aUQAAwuN0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C_bMa9aUQAAwuN0?format=jpg&name=orig', altText=None)]",,,,pap,en,Wishing all Buddhists a blessed and peaceful Vesak Day! 祝所有佛教徒有个愉快的卫塞节。 ,0,0,1,0,False,0.5142857142857142,11,0.8516
406,2017-05-04 01:20:14,May the fourth be with you! #StarWarsDay,7,11,2,,starwarsday,,,,,,pap,en,May the fourth be with you! ,0,0,0,0,False,0.2857142857142857,7,0.0
407,2017-05-01 11:10:42,"In his May Day Rally speech, PM Lee outlined 3 strategies to help Singapore workers &amp; businesses.
Read more: https://t.co/O1W84naPa1 https://t.co/uYgc0pDzR8",0,3,0,,,"[TextLink(text='bit.ly/2oZeBNG', url='http://bit.ly/2oZeBNG', tcourl='https://t.co/O1W84naPa1', indices=(113, 136))]","[Photo(previewUrl='https://pbs.twimg.com/media/C-vJ4QPUAAE0_hs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C-vJ4QPUAAE0_hs?format=jpg&name=orig', altText=None)]",,,,pap,en,"In his May Day Rally speech, PM Lee outlined 3 strategies to help Singapore workers & businesses.Read more:  ",1,0,1,0,False,0.9428571428571428,20,0.4019
408,2017-05-01 00:00:02,Happy May Day! A big thank you to all workers for your contributions! https://t.co/cBifLSJiTx,4,9,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C-jyLHAUAAAruaU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C-jyLHAUAAAruaU?format=jpg&name=orig', altText=None)]",,,,pap,en,Happy May Day! A big thank you to all workers for your contributions! ,0,0,1,0,False,0.5,14,0.7772
409,2017-05-01 00:00:02,Happy May Day! A big thank you to all workers for your hard work and contributions! https://t.co/svtKLB997z,0,2,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C-jyLHAUAAAruaU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C-jyLHAUAAAruaU?format=jpg&name=orig', altText=None)]",,,,pap,en,Happy May Day! A big thank you to all workers for your hard work and contributions! ,0,0,1,0,False,0.6,17,0.7494
410,2017-04-26 12:15:54,READ: Singaporeans can tap on a new NTUC initiative to raise their employability &amp; prepare for jobs of tomorrow - https://t.co/l1pQNc5ioq https://t.co/Bhs7QrPiV2,0,0,0,,,"[TextLink(text='bit.ly/2oL5obj', url='http://bit.ly/2oL5obj', tcourl='https://t.co/l1pQNc5ioq', indices=(118, 141))]","[Photo(previewUrl='https://pbs.twimg.com/media/C-Vo2aoV0AErolz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C-Vo2aoV0AErolz?format=jpg&name=orig', altText=None)]",,,,pap,en,READ: Singaporeans can tap on a new NTUC initiative to raise their employability & prepare for jobs of tomorrow -  ,1,0,1,0,False,0.9857142857142858,22,0.0
411,2017-04-18 12:07:09,Farewell Encik Othman Wok. #RememberingOthmanWok https://t.co/yUXwUHoV1S,24,23,0,,rememberingothmanwok,,"[Photo(previewUrl='https://pbs.twimg.com/media/C9saIfVVYAAbJeW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C9saIfVVYAAbJeW?format=jpg&name=orig', altText=None)]",,,,pap,en,Farewell Encik Othman Wok.  ,0,0,1,0,False,0.35,6,0.0
413,2017-04-17 04:58:46,"Encik Othman Wok, one of the earliest proponents of multiracialism in Singapore, passed away peacefully on 17 April 2017. He was 92. https://t.co/mfuwfRUVa2",70,29,7,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C9lsw_KUMAAEZsh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C9lsw_KUMAAEZsh?format=jpg&name=orig', altText=None)]",,,,pap,en,"Encik Othman Wok, one of the earliest proponents of multiracialism in Singapore, passed away peacefully on 17 April 2017. He was 92. ",0,0,1,0,False,0.95,23,0.5267
414,2017-04-16 01:41:57,Wishing all a blessed Easter Sunday! https://t.co/TKJTDNQwMY,2,12,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C9f32pJU0AQG2fo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C9f32pJU0AQG2fo?format=jpg&name=orig', altText=None)]",,,,pap,en,Wishing all a blessed Easter Sunday! ,0,0,1,0,False,0.2642857142857143,7,0.7263
416,2017-04-14 00:00:05,"Today is Good Friday, and the beginning of Easter weekend. Here's wishing all Christians a blessed Good Friday! https://t.co/ju37Qn1PlM",3,8,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C9RoDW4U0AE4B8Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C9RoDW4U0AE4B8Z?format=jpg&name=orig', altText=None)]",,,,pap,en,"Today is Good Friday, and the beginning of Easter weekend. Here's wishing all Christians a blessed Good Friday! ",0,0,1,0,False,0.8,19,0.8977
418,2017-04-05 11:00:05,In Parliament: Minister Ong Ye Kung agreed with fellow MPs and acknowledged that more can be done for women. https://t.co/0jJft2W0XR,7,8,2,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C8owkWwXYAAuh7g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C8owkWwXYAAuh7g?format=jpg&name=orig', altText=None)]",,,,pap,en,In Parliament: Minister Ong Ye Kung agreed with fellow MPs and acknowledged that more can be done for women. ,0,0,1,0,False,0.7785714285714286,20,0.2732
419,2017-03-09 10:19:20,Moving forward together as one Nation - Hear from Minister Lawrence Wong as he summarises #SGBudget2017. https://t.co/JIDYhvBS5f,5,4,0,,sgbudget2017,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/839780018293108737/pu/img/QwLxqlrX5n9nCUTj.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/839780018293108737/pu/vid/320x180/qUvbHcXiobj7vTtC.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/839780018293108737/pu/vid/1280x720/FlKVlmPnmUefGyX0.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/839780018293108737/pu/pl/w9XGd4bza2qr0oBb.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/839780018293108737/pu/vid/640x360/3sgUxY0t52LxAyAL.mp4', contentType='video/mp4', bitrate=832000)], duration=60.0, views=428, altText=None)]",,,,pap,en,Moving forward together as one Nation - Hear from Minister Lawrence Wong as he summarises  ,0,5,0,0,False,0.75,17,0.0
420,2017-03-08 09:20:57,"Balancing family and work: Boost for Singapore women 

SMS Josephine Teo pens a message to fellow women

Read it at: https://t.co/GRPilpggcM https://t.co/zgSQO9HcVA",0,1,0,,,"[TextLink(text='bit.ly/PAP-IWD2017', url='http://bit.ly/PAP-IWD2017', tcourl='https://t.co/GRPilpggcM', indices=(117, 140))]","[Photo(previewUrl='https://pbs.twimg.com/media/C6Yq51yU4AAr9Bi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C6Yq51yU4AAr9Bi?format=jpg&name=orig', altText=None)]",,,,pap,en,Balancing family and work: Boost for Singapore women SMS Josephine Teo pens a message to fellow womenRead it at:  ,1,0,1,0,False,0.9785714285714285,21,0.4019
421,2017-03-08 04:00:07,"Women can make amazing contributions to the world and future, so #BeBoldForChange! Happy International Women's Day! #IWD2017 https://t.co/5h5zxeu5BU",6,3,1,,beboldforchange iwd2017,,"[Photo(previewUrl='https://pbs.twimg.com/media/C6XRpGcUwAAKr1P?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C6XRpGcUwAAKr1P?format=jpg&name=orig', altText=None)]",,,,pap,en,"Women can make amazing contributions to the world and future, so  Happy International Women's Day!  ",0,0,1,0,False,0.8928571428571429,18,0.87
422,2017-03-08 00:34:13,"A message from SMS Josephine Teo:  https://t.co/Cr3MogM1Wr

Happy International Women's Day! #IWD2017 https://t.co/MupVUPEhZM",1,0,0,,iwd2017,"[TextLink(text='bit.ly/2mDiSs5', url='http://bit.ly/2mDiSs5', tcourl='https://t.co/Cr3MogM1Wr', indices=(35, 58))]","[Photo(previewUrl='https://pbs.twimg.com/media/C6WyWAiVAAEnwvq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C6WyWAiVAAEnwvq?format=jpg&name=orig', altText=None)]",,,,pap,en,A message from SMS Josephine Teo:   International Women's Day!  ,1,0,1,0,False,0.7142857142857143,13,0.0
424,2017-02-24 00:32:17,Best wishes to all of you receiving 'A' Level results! 👍 https://t.co/qjDNo8667I,6,8,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C5Y-0p7UoAAYXd_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C5Y-0p7UoAAYXd_?format=jpg&name=orig', altText=None)]",,,,pap,en,Best wishes to all of you receiving 'A' Level results! 👍 ,0,0,1,0,False,0.40714285714285714,12,0.7263
425,2017-02-21 00:11:54,"ICMYI: Minister for Finance Heng Swee Keat presented Budget 2017 in Parliament yesterday.

Read more: https://t.co/ceqQmMWfPG https://t.co/220DO4dlVt",5,7,0,,,"[TextLink(text='bit.ly/2m4hk7t', url='http://bit.ly/2m4hk7t', tcourl='https://t.co/ceqQmMWfPG', indices=(102, 125))]","[Photo(previewUrl='https://pbs.twimg.com/media/C5JdY-DVUAE_tgD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C5JdY-DVUAE_tgD?format=jpg&name=orig', altText=None)]",,,,pap,en,ICMYI: Minister for Finance Heng Swee Keat presented Budget 2017 in Parliament yesterday.Read more:  ,1,0,1,0,False,0.8857142857142857,16,0.0
426,2017-02-14 00:06:37,Share the love ❤️ with those around you this Valentine’s Day! 🌹 https://t.co/KG4aQj3Fru,6,12,3,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/C4lZC0iVYAAIIZK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C4lZC0iVYAAIIZK?format=jpg&name=orig', altText=None)]",,,,pap,en,Share the love ❤️ with those around you this Valentine’s Day! 🌹 ,0,0,1,0,False,0.45714285714285713,13,0.7712
427,2017-02-09 09:03:23,"We wish all Hindus in Singapore, a blessed Thaipusam!
 
Find out more about Thaipusam: https://t.co/uMnGN3K4Lc https://t.co/F5dbWfyIYf",10,11,0,,,"[TextLink(text='bit.ly/2lt4wac', url='http://bit.ly/2lt4wac', tcourl='https://t.co/uMnGN3K4Lc', indices=(87, 110))]","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/829616093891211264/pu/img/uy7kLWDFY7Tj_4A9.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/829616093891211264/pu/pl/msqRY_T9vP1FXHB2.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/829616093891211264/pu/vid/640x360/rkV-pT6qHyTWlKQO.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/829616093891211264/pu/vid/320x180/5E_fsxS3zBxzth7I.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/829616093891211264/pu/vid/1280x720/u-REMv4KV5KuFq_f.mp4', contentType='video/mp4', bitrate=2176000)], duration=52.72, views=426, altText=None)]",,,,pap,en,"We wish all Hindus in Singapore, a blessed Thaipusam! Find out more about Thaipusam:  ",1,5,0,0,False,0.7785714285714286,16,0.784
