cleanedContent,content_length,hashtags,sentiment_score,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,likeCount,quoteCount,part_of_convo
WATCH: A 19sec clip of our supporters singing to cheer the Party on!    ,0.8428571428571429,papwithu papforu pap4sg,0.8478,0,3,0,0,6,0,False
Speech on Data Protection Bill - MP Chen Show Mao,0.4928571428571429,,0.0,1,0,0,0,1,0,False
"SMS Dr @PMLam shared that one of the Government’s goals is to create a well-connected transport system such that we can achieve 90 per cent peak period Walk-Cycle-Ride mode share by 2040, up from 72 per cent in 2019.Read more: ",0.8928571428571429,,0.6908,1,0,0,0,9,0,False
"Pritam Singh on the changes ahead: As we move past the Bicentennial bonus and into uncharted terrain, our challenges will be far more unique and complex than before. The availability of good jobs for Singaporeans first, will be at the heart of many conversations. ",0.9892857142857144,sgbudget2019,0.7717,0,0,0,0,2,0,False
PM Lee delivers his  : Never forget how rare and precious this harmony is ,0.5857142857142857,ndm2016,0.8172,0,0,1,0,26,2,False
"New candidate Louis Ng: ""Speaking up and speaking my mind is close to my heart. It was what my Dad taught me."" ",0.8428571428571429,pap4sg,0.0,0,0,0,0,1,0,False
"This evening, join Murali at his final rally. Hear what he has to say. 7pm at Bukit Gombak Stadium.  ",0.8142857142857143,sgbyelection,0.296,0,0,1,0,10,0,False
He made this call to address the Government's efforts to promote Corporate Social Responsibility. ,0.7785714285714286,budget2016,0.3818,0,0,0,0,0,0,False
MP Assoc Prof Muhammad Faishal Ibrahim wishes Nee Soon resident Mr Joo a Happy 100th Birthday! ,0.8357142857142857,,0.68,0,0,1,0,1,0,False
Prompt public notification of  cases is important • Full statement:  ,0.6928571428571428,zika,0.2023,1,0,1,0,6,2,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
WP public outreach latest photos in FB.    ,0.65,wpge2011 wpsg sgelections,0.5904,0,0,0,0,0,0,False
"""a typical Singaporean son..."" Ng Chee Meng on why he chose to serve, and chose the party.     ",0.9857142857142858,ge2015 pap4sg prpgrc,0.4019,0,0,1,0,4,0,False
"Yesterday, we found out that one of our Aljunied GRC candidates can name all 7 members of @bts_bighit. (This better not be fake love, @geraldgiam.) He’s decided to run (run run) in this election to make it right for Singapore even if it takes blood, sweat and tears.  ",0.9821428571428572,votewp,0.048,0,5,0,0,698,289,False
"In this season of goodwill, we celebrated Christmas with residents by paying it forward:  ",0.8071428571428572,,0.5719,1,0,1,0,7,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"Get involved in GE 2011. The Elections Dept shares on the topic, ""Who can vote?""     ",0.9571428571428572,wp wpsg wpge2011 sgelections,0.296,0,0,0,0,0,0,False
"""Dear Sir... If you were not the PM, what would you want to be?""     ",0.9714285714285714,upclosewithsg upclosewithpm liveqna facebook,0.4404,0,0,1,0,3,0,False
Happening right now: rally has begun. CCS headlines it. Coming up and speaking first will be Sam Tan for  ! ,0.9928571428571428,radinmas,0.0,0,0,1,0,4,0,False
Pritam Singh: The WP will be the first to admit that running the Town Council was not without its challenges.,0.7785714285714286,,0.5715,0,0,0,0,3,0,False
WP Rally Speech Video (1/5) Nee Soon GRC (Yishun Stadium) : Dr Poh Lee Guan     ,0.9142857142857144,wp wpsg sgelections hokkien,0.4084,0,0,0,0,1,0,False
"Warming our hearts: the Singapore heat, and, this pic of MP Irene Ng, sharing a moment with a resident.  ",0.9714285714285714,papcares,0.5267,0,0,1,0,3,0,False
"Staying united and resilient, in solidarity. The PAP Government acted swiftly and decisively in its response to Covid-19 crisis. Read more in our latest edition of Petir.",0.6892857142857143,,0.2732,1,0,0,0,10,0,False
"🇸🇬Budget2019: About 930,000 households will benefit from another year of S&CC Rebate. And Singaporean students across primary and secondary school levels will receive top-ups to their Edusave and Post-Secondary Education Accounts too! ",0.8392857142857143,,0.5093,0,0,2,0,2,0,False
"It's Nomination Day! See you at Serangoon Junior College! Support WP, support Png Eng Huat! ",0.7857142857142857,hougangbyelection,0.8405,0,0,0,0,4,0,False
"""All these years, The PAP has been working with you, for you, and for Singapore."" - Sec-Gen Lee Hsien Loong ",0.9285714285714286,,0.0,0,0,1,0,5,0,False
"Sylvia Lim: But when it comes to a vote, the PAP MP is the real mouse in the house. A little white mouse!   2/2",0.9714285714285714,ge2015 empoweryourfuture,0.0,0,0,0,0,3,0,False
"We're here, LIVE at the  hope you are too!   ",0.6928571428571428,fullertonrally ge2015 pap4sg,0.4926,0,0,2,0,6,0,False
 us @  ,0.1607142857142857,walkwithwp,0.0,1,4,0,0,11,0,False
"Seck Guan (Kenneth): My town was clean and green, and my then MP, Mr Low, worked hard for the people.  ",0.8214285714285714,ge2015 wpsg,0.0516,0,0,0,0,2,0,False
DPM Teo: The Govt of the day has to be responsible for the decision on the late Mr LKY’s home. Stay updated:  ,0.95,,0.3182,1,0,1,0,5,0,False
"For more detailed information on the divisional boundaries for Sengkang GRC, view our interactive Google map here:  ",0.4964285714285714,,0.0,1,5,0,0,81,2,True
Sec-General @leehsienloong is at AMK MRT Station greeting residents and commuters.   ,0.8642857142857143,pap4sg ge2015,0.3818,0,0,1,0,13,0,False
Sajeev Kamalasanan : Towards A First World Parliament     ,0.7642857142857142,wpsg sgelections wp wpge2011,0.0,0,0,0,0,0,0,False
Organising Secretary Ong Ye Kung shared his reflections on how all of us have a role to do our best for Singapore. Read his full letter: ,0.5714285714285714,,0.765,1,0,0,0,7,0,False
Sylvia: We have learned a lot about the big hearts of Aljunied residents.  But we have faced our challenges ,0.8071428571428572,wpsg,0.1154,0,0,0,0,2,0,False
"Breaking News: PAP introducing 3 new candidates for the coming GE: Low Yen Ling, Patrick Tay, BG Tan Chuan Jin   ",0.9714285714285714,sgelections sgelection,-0.2732,0,0,0,0,0,0,False
"To this, we can now add support for the green transition in SMEs to this list of objectives for a potential ExIm Bank.",0.4214285714285714,,0.4019,0,0,0,0,1,0,True
LIVE from  The audience listens intently to what guest speaker Mr Hawazi Daipi has to say.   ,0.9714285714285714,petir pap4sg ge2015,0.0,0,0,1,0,5,0,False
Show Mao says he agrees with ESM Goh's advice to vote for candidates who share the same values as you and looks to your interests,0.9214285714285714,,0.7717,0,0,0,0,2,0,False
Our Punggol East team even taught @78leelilian what a 'lure' was 🤓  ,0.5571428571428572,pokemongo,0.0,0,0,1,0,11,1,False
Pritam suggests that MINDEF ramp up publicity of training safety efforts at its open houses and outreach campaigns. ,0.8285714285714286,,0.5994,0,0,1,0,2,0,False
Dedicated star award: To comrade Tan Kwee Huay for >50yrs of svc @PAPSingapore    ,0.9714285714285714,ournewwayforward pappartyawards,0.7579,0,0,1,0,1,0,False
"Have a blessed  Early morning, many devotees started on 5 km procession ",0.5928571428571429,thaipusam,0.6597,0,0,1,0,7,0,False
The WP unveils its 3rd batch of Candidates for GE2011 : Towards A First World Parliament  (23/4)  ,0.95,wp sgelections,0.4084,0,0,0,0,0,0,False
"MP Rahayu Mahzam shares her thoughts on the Budgets Singapore has presented, to protect livelihoods and support businesses. ",0.4428571428571428,,0.8126,0,5,0,0,5,0,False
  ,0.35,ge2015 empoweryourfuture,0.0,0,0,1,0,2,0,False
"On  we recognise that every Singaporean can play their part, individually & collectively. ",0.7642857142857142,totaldefenceday,0.34,0,0,1,0,18,0,False
3. Singapore's stability will still prevail even if PAP candidates for Marine Parade are not elected,0.7142857142857143,,0.0,0,0,0,0,1,0,False
"PM Lee: Let us stay united and resolute in this new coronavirus outbreak. Take sensible precautions, help one another, stay calm, and carry on with our lives.",0.5642857142857143,,0.836,0,0,0,0,20,1,False
Here are your PAP candidates for Marsiling-Yew Tee GRC! Hear more about their stories and how residents have benefitted from the programmes in the constituency.Watch them here:   ,0.8357142857142857,ge2020 ourlivesourjobsourfuture,0.4574,1,0,1,0,16,8,False
"PM Lee: We are working tgt to improve our lives, build a better hme, and hand to our children a better  than what we inherited.",0.9285714285714286,sg,0.8979,0,0,0,0,1,0,False
"@qazimzim Draw on our social capital that we have built with our brothers and sisters, classmates, colleagues and friends to help each other through. Remind ourselves that we are greater than small-minded comparison and rumours...",0.8214285714285714,,0.8074,0,0,0,0,0,0,True
Minister S Iswaran at The Mazda Run for raising awareness of the upcoming ASEAN Para Games 2015  ,0.9142857142857144,papcares,0.0,0,0,1,0,0,0,False
MPs of Aljunied GRC greeting residents after the Eid prayer at Masjid Al-Istiqamah at Serangoon North. ,0.8928571428571429,,0.3818,0,0,1,0,5,0,False
"Sunny Sunday morning at Nee Soon GRC, with the Hammer newspaper for company.   ",0.8214285714285714,wpsg wphammer,0.4215,0,0,1,0,6,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
WP Sec Gen Low Thia Khiang's speech on the Retirement (Amendment) Bill in Chinese. ,0.7357142857142858,,0.1613,0,0,0,0,0,0,False
The Elected Senate will do away with the need for the currently unelected Council of Presidential Advisors.,0.7642857142857142,,0.0,0,0,0,0,7,2,False
"JJ: We are not just Singapore Inc. ...we are not a business. We are a country, a nation. ",0.7642857142857142,empoweryourfuture,0.4084,0,0,0,0,4,0,False
MP Low Thia Khiang's  cut on The Bed Crunch  ,0.6285714285714286,cos2014 sgbudget2014,-0.4939,1,0,0,0,2,0,False
"We are saddened by the sudden loss of Mr Danny Loh, and extend our deepest condolences to his family and friends.",0.9642857142857144,,-0.2263,1,0,0,0,3,0,False
"An extract from a condolence book at the PAP HQ. If you'd like to pen your condolence, our tribute site is now open. ",0.9928571428571428,,0.3612,0,0,1,0,3,0,False
Sylvia Lim addressed media speculations at Chong Pang Market this morning.  ,0.7357142857142858,wpsg,0.0,0,0,1,0,6,0,False
"Here’s wishing all a warm and happy Christmas, filled with peace, joy and love.  ",0.6571428571428571,pap pap4sg,0.9584,0,0,1,0,20,0,False
"LIVE from PasirRis: The rally is over, and DPM Teo n team invites Lui Tuck Yew on stage!   ",0.9071428571428573,ge2015 pap4sg,0.0,0,0,1,0,8,0,False
Singapore comes together to bid Farewell to Mr  Photo from National Mourning Day 3 9:37am - @Istana ,0.9571428571428572,leekuanyew,-0.4404,0,0,1,0,154,0,False
Read our article to find out how millennials may find jobs and what WP MPs have done to call out inadequate protections for young workers.,0.9857142857142858,,0.0085,0,0,0,0,10,0,True
"Over the years, we have been supporting our lower-wage workers through sustainable wage increases and targeted training, and enhancing the employability and employment of persons with disabilities.Read more: ",0.825,,0.4404,1,0,0,0,6,0,False
"Leon: But we in the Workers’ Party did not reverse. We were always there. We are the party of David Marshall, founded in 1957.",0.9,,0.7964,0,0,0,0,2,0,False
Well done our Young Fencer! Go  Pic from ,0.5285714285714286,ourteamsg,0.3382,1,0,0,0,2,0,False
"""He has experience in all sectors. Hear him make a speech; you'll see the fire in him."" - SG LHL on Ong Ye Kung ",0.9571428571428572,,-0.34,0,0,1,0,3,0,False
".@geraldgiam: Come Sep 11, we ask you to vote all 28 Workers' Party candidates into Parliament!  ",0.9,ge2015,0.4574,0,0,1,0,7,0,False
The sound of the kompang rings in the start of our National Day Dinner 2016!    ,0.8,ourhomeland ourdreams ourfuture,0.0,0,0,1,0,5,0,False
Png Eng Huat greeting residents on Day 3 of the campaign.  ,0.5642857142857143,,0.3818,1,0,0,0,1,0,False
Click |Video| to see Rally Videos for Dr Poh Lee Guan [Nee Soon GRC]     ,0.8571428571428571,wp wpsg sgelections votewp,0.0,0,0,0,0,0,0,False
Thomsoner Groove! Freakin in the Land of Phat ,0.4857142857142857,,0.0,1,0,0,0,0,0,False
"""Healthy living incl eating well & a change in diet can do us a whole lot of good""   ",0.9214285714285714,anghinkee angmokiogrc,0.7717,0,0,1,0,0,0,False
"Chua Chu Kang Town Council screws up again but wont ""come clean"" ",0.6214285714285714,,-0.5247,1,0,0,0,0,0,False
Also in this edition of  a Did-You-Know section on the  forget to subscribe! 😊,0.8071428571428572,blueprint electedpresidency,-0.2942,0,0,0,0,1,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
70 GOLD and 200 Medals in total! Way to Go!  ,0.55,oneteamsg,0.0,0,0,1,0,8,0,False
" Come 2021, the PSLE T-score will be replaced with widerAchievement Levels. Read more at  ",0.4464285714285714,didyouknow,0.0,1,0,1,0,7,0,False
WP's L. Somasundaram: [Moulmein-Kallang GRC] Towards A First World Parliament    ,0.8642857142857143,wp wpsg sgelections,0.0,0,0,0,0,0,0,False
"Lastly, we have Gurmit Singh s/o Sadhu Singh, 55, Legal Counsel   ",0.7142857142857143,ge2015 wpsg,0.128,0,0,1,0,3,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"Our thoughts and prayers are with his family at this time. Rest in peace, true son and servant of Singapore.",0.7714285714285715,,0.743,0,0,0,0,8,0,False
"GE is about us, our future: Chen Show Mao | The Online Citizen     ",0.8285714285714286,wp wpsg wpge2011 sgelections,0.0,0,0,0,0,1,0,False
Fairoz: We would like to see the removal of social obstacles that discourage Singaporeans from starting and raising a family  ,0.9857142857142858,ge2015 wpsg,-0.4404,0,0,0,0,4,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"With schools and parents collaborate, we can develop,  cultivate deep values in them, and enhance parent-child bonding. -  ",1.0,hengsweekeat edu,0.4019,0,0,0,0,0,0,False
MP Charles Chong shares a void deck chit chat session with Joo Chiat residents!  ,0.8,papcares,0.3595,0,0,1,0,0,0,False
AHTC to appoint new Accountants to carry out CA judgment; update on Sinking Fund transfer:  ,0.8214285714285714,,0.0,1,0,1,0,1,0,False
"The NCMP scheme will also enlarge the Parliament, making it even harder to prevent unilateral constitutional amendments in numerical terms. We had debated this scheme extensively in Parliament.",0.6892857142857143,,0.0258,0,0,0,0,59,0,True
K Shanmugam:  S'poreans are capable of deciding.. what the real issues are.. and not be distracted by Internet chatter. ,1.0,,0.5627,0,0,0,0,0,0,False
" PAP’s official magazine, Petir, is the Malay translation of the word ""lightning"" – a reference to the PAP logo.Find out more about Petir and its history in this  article! Read more at  ",0.8535714285714285,didyouknow throwbackthursday,0.0,1,0,1,0,6,0,False
Nee Soon anchor minister K Shanmugam takes the stage as the final speaker for tonight's Nee Soon rally.  ,0.9571428571428572,pap4sg,0.0,0,0,1,0,6,0,False
"""These are people of integrity"" @leehsienloong gives each candidate an appraisal.   ",0.8571428571428571,ge2015 pap4sg,0.3818,0,0,1,0,14,0,False
Ang Mo Kio Townhall Meeting & Distribution of Masks ,0.5285714285714286,,0.0,1,0,0,0,0,0,False
TOC's Video capture of  Hougang's audience size 28/4.    ,0.8142857142857143,wprally28 wp wpsg sgelections,0.0,0,0,0,0,2,0,False
Mdm Halimah: We are the servants of the people. We want to serve with our hearts. ,0.7428571428571429,,0.0772,0,0,1,0,2,0,False
ZB.com 刘程强： 为难选民的是集选区制度     ,0.55,wp wpsg wpge2011 sgelections,0.0,0,0,0,0,1,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"MP Seng Han Thong receives a warm handshake from a resident, at his Ang Mo Kio GRC visit.    ",0.9785714285714284,pap60 papcares amkgrc,0.2263,0,0,1,0,0,0,False
Yo peepz!  Our Prime Minister has launched his Instagram account ( - hope for your support! :),0.8357142857142857,,0.8652,1,0,0,0,1,0,False
